137084616, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6228, -13328, 6850, 1516, 1909, 8564, 0, 0, 595, 1, 1, 1, 1
137087759, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6856, -15476, 6395, 1416, 1795, 8528, 0, 0, 595, 1, 1, 1, 1
137090179, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7200, -16456, 6129, 1332, 1728, 8360, 0, 0, 595, 1, 1, 1, 1
137092470, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7484, -17580, 5840, 1215, 1668, 8408, 0, 0, 595, 1, 1, 1, 1
137094802, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7976, -18260, 5510, 1079, 1586, 8188, 0, 0, 595, 1, 1, 1, 1
137097946, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8728, -20132, 4776, 750, 1452, 8100, 0, 0, 595, 1, 1, 1, 1
137100338, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9240, -20864, 4386, 580, 1371, 8236, 0, 0, 595, 1, 1, 1, 1
137102631, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9708, -21744, 3983, 414, 1290, 8428, 0, 0, 595, 1, 1, 1, 1
137104917, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10448, -22584, 3566, 252, 1205, 8336, 0, 0, 595, 1, 1, 1, 1
137108064, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11712, -23916, 2705, -65, 1018, 8420, 0, 0, 595, 1, 1, 1, 1
137111182, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12792, -25868, 1785, -355, 812, 8308, 0, 0, 595, 1, 1, 1, 1
137114348, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13956, -27536, 824, -604, 578, 7952, 0, 0, 595, 1, 1, 1, 1
137116772, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14576, -28340, 328, -717, 459, 7828, 0, 0, 602, 1, 1, 1, 1
137119056, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15328, -28796, -173, -833, 345, 7592, 0, 0, 602, 1, 1, 1, 1
137121317, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15896, -29308, -674, -946, 223, 7144, 0, 0, 602, 1, 1, 1, 1
137124437, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17320, -30332, -1690, -1180, -6, 6536, 0, 0, 602, 1, 1, 1, 1
137126806, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18040, -30980, -2213, -1289, -110, 6096, 0, 0, 602, 1, 1, 1, 1
137129117, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18680, -31196, -2736, -1392, -219, 5484, 0, 0, 602, 1, 1, 1, 1
137131404, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19064, -31468, -3264, -1499, -325, 4912, 0, 0, 602, 1, 1, 1, 1
137134528, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19792, -31888, -4314, -1737, -513, 3744, 0, 0, 602, 1, 1, 1, 1
137137673, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19644, -31392, -5349, -1935, -664, 2676, 0, 0, 602, 1, 1, 1, 1
137140056, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19220, -31064, -5849, -2009, -721, 2020, 0, 0, 602, 1, 1, 1, 1
137142357, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18676, -30624, -6334, -2054, -765, 1616, 0, 0, 602, 1, 1, 1, 1
137144662, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17916, -30304, -6807, -2072, -791, 1264, 0, 0, 602, 1, 1, 1, 1
137147804, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16400, -28744, -7670, -2009, -796, 888, 0, 0, 602, 1, 1, 1, 1
137150928, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14820, -27020, -8433, -1833, -757, 488, 0, 0, 602, 1, 1, 1, 1
137153298, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14044, -26024, -8780, -1723, -720, 292, 0, 0, 602, 1, 1, 1, 1
137155610, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13116, -24956, -9121, -1619, -673, 64, 0, 0, 602, 1, 1, 1, 1
137157980, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12036, -23844, -9438, -1528, -625, 328, 0, 0, 602, 1, 1, 1, 1
137161099, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9964, -21152, -10000, -1328, -519, 556, 0, 0, 602, 1, 1, 1, 1
137164268, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8032, -18928, -10509, -1157, -404, 924, 0, 0, 602, 1, 1, 1, 1
137166820, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7084, -17396, -10740, -1077, -360, 1104, 0, 0, 602, 1, 1, 1, 1
137169113, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6212, -16232, -10951, -1021, -310, 1276, 0, 0, 602, 1, 1, 1, 1
137172254, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4228, -13956, -11353, -942, -225, 1236, 0, 0, 602, 1, 1, 1, 1
137174685, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3228, -12968, -11543, -920, -187, 1576, 0, 0, 602, 1, 1, 1, 1
137176988, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2260, -11940, -11721, -913, -151, 1708, 0, 0, 602, 1, 1, 1, 1
137179299, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1452, -10932, -11894, -894, -129, 2200, 0, 0, 602, 1, 1, 1, 1
137182443, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -384, -8236, -12181, -832, -99, 2852, 0, 0, 602, 1, 1, 1, 1
137185568, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1800, -5764, -12422, -677, -97, 3168, 0, 0, 602, 1, 1, 1, 1
137187936, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2680, -4524, -12534, -575, -104, 3112, 0, 0, 602, 1, 1, 1, 1
137190242, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3372, -3044, -12633, -462, -118, 3272, 0, 0, 602, 1, 1, 1, 1
137192528, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4188, -1940, -12720, -339, -145, 3216, 0, 0, 602, 1, 1, 1, 1
137195679, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6032, 1112, -12859, -79, -199, 3056, 0, 0, 602, 1, 1, 1, 1
137198774, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8028, 4768, -12879, 176, -272, 2984, 0, 0, 602, 1, 1, 1, 1
137201165, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8796, 6944, -12793, 323, -298, 2900, 0, 0, 602, 1, 1, 1, 1
137203482, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9376, 9612, -12694, 502, -318, 2324, 0, 0, 602, 1, 1, 1, 1
137205787, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10024, 11808, -12595, 660, -333, 1596, 0, 0, 602, 1, 1, 1, 1
137208934, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11648, 15248, -12277, 921, -369, 844, 0, 0, 602, 1, 1, 1, 1
137212052, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11768, 19332, -11891, 1186, -401, -820, 0, 0, 602, 1, 1, 1, 1
137214421, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11820, 19900, -11710, 1212, -417, -1156, 0, 0, 602, 1, 1, 1, 1
137216789, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11748, 20532, -11525, 1182, -445, -1396, 0, 0, 602, 1, 1, 1, 1
137219109, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11712, 21688, -11328, 1140, -483, -1880, 0, 0, 602, 1, 1, 1, 1
137222224, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9852, 22480, -10967, 859, -563, -2236, 0, 0, 602, 1, 1, 1, 1
137224608, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9208, 22576, -10809, 656, -601, -2468, 0, 0, 602, 1, 1, 1, 1
137226909, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8704, 22924, -10650, 428, -648, -2608, 0, 0, 602, 1, 1, 1, 1
137229214, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8232, 23028, -10484, 216, -682, -2788, 0, 0, 602, 1, 1, 1, 1
137232356, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8048, 23904, -10118, -116, -723, -2860, 0, 0, 602, 1, 1, 1, 1
137235480, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8028, 24484, -9721, -229, -714, -3012, 0, 0, 602, 1, 1, 1, 1
137237850, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7956, 24452, -9517, -215, -693, -3352, 0, 0, 602, 1, 1, 1, 1
137240162, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7728, 24412, -9321, -189, -669, -3676, 0, 0, 602, 1, 1, 1, 1
137242448, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7540, 24200, -9127, -164, -636, -3924, 0, 0, 602, 1, 1, 1, 1
137245595, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6940, 23636, -8778, -177, -559, -4616, 0, 0, 602, 1, 1, 1, 1
137248695, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6392, 23452, -8448, -296, -466, -4812, 0, 0, 602, 1, 1, 1, 1
137251085, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6240, 23196, -8289, -375, -408, -4704, 0, 0, 602, 1, 1, 1, 1
137253402, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5960, 23268, -8132, -456, -350, -4760, 0, 0, 602, 1, 1, 1, 1
137255685, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6100, 22988, -7969, -532, -286, -4524, 0, 0, 602, 1, 1, 1, 1
137258832, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6384, 23452, -7608, -639, -137, -4368, 0, 0, 602, 1, 1, 1, 1
137261952, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6952, 23988, -7187, -618, 37, -4024, 0, 0, 602, 1, 1, 1, 1
137264320, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7228, 24408, -6958, -548, 136, -3768, 0, 0, 602, 1, 1, 1, 1
137266654, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7688, 24764, -6704, -440, 243, -3648, 0, 0, 602, 1, 1, 1, 1
137269026, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8196, 25288, -6441, -295, 354, -3536, 0, 0, 595, 1, 1, 1, 1
137271475, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8760, 25816, -6168, -130, 473, -3524, 0, 0, 595, 1, 1, 1, 1
137273807, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9324, 26040, -5881, 48, 596, -3512, 0, 0, 595, 1, 1, 1, 1
137276075, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9748, 26248, -5591, 229, 720, -3376, 0, 0, 595, 1, 1, 1, 1
137279230, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10148, 26228, -5028, 519, 964, -3552, 0, 0, 595, 1, 1, 1, 1
137282417, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10440, 26264, -4491, 705, 1201, -3256, 0, 0, 595, 1, 1, 1, 1
137284804, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10804, 25900, -4235, 765, 1309, -2932, 0, 0, 595, 1, 1, 1, 1
137287076, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11284, 25920, -3986, 809, 1413, -2548, 0, 0, 595, 1, 1, 1, 1
137289415, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11828, 25880, -3744, 850, 1501, -2132, 0, 0, 595, 1, 1, 1, 1
137292578, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12884, 25776, -3293, 924, 1647, -1208, 0, 0, 595, 1, 1, 1, 1
137294942, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13460, 25964, -3082, 965, 1653, -480, 0, 0, 595, 1, 1, 1, 1
137297257, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14068, 26004, -2877, 1004, 1704, 124, 0, 0, 595, 1, 1, 1, 1
137299551, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14516, 26028, -2680, 1042, 1711, 684, 0, 0, 595, 1, 1, 1, 1
137302698, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15148, 25944, -2304, 1131, 1660, 1752, 0, 0, 595, 1, 1, 1, 1
137305842, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15612, 25868, -1968, 1212, 1563, 2380, 0, 0, 595, 1, 1, 1, 1
137308224, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15560, 25872, -1813, 1236, 1486, 2676, 0, 0, 595, 1, 1, 1, 1
137310498, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15384, 26052, -1667, 1247, 1386, 2960, 0, 0, 595, 1, 1, 1, 1
137312830, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15116, 25912, -1536, 1250, 1278, 3096, 0, 0, 595, 1, 1, 1, 1
137315950, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14780, 25752, -1305, 1223, 1046, 2860, 0, 0, 595, 1, 1, 1, 1
137318371, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14628, 25532, -1203, 1167, 921, 2532, 0, 0, 602, 1, 1, 1, 1
137320685, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14572, 25760, -1110, 1078, 789, 2196, 0, 0, 602, 1, 1, 1, 1
137323000, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14560, 25436, -1020, 963, 658, 1736, 0, 0, 602, 1, 1, 1, 1
137326125, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14392, 25632, -834, 740, 414, 1308, 0, 0, 602, 1, 1, 1, 1
137328506, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14068, 25704, -745, 637, 296, 1160, 0, 0, 602, 1, 1, 1, 1
137330802, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13864, 25836, -646, 554, 190, 956, 0, 0, 602, 1, 1, 1, 1
137333110, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13648, 25732, -543, 495, 95, 752, 0, 0, 602, 1, 1, 1, 1
137336252, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13224, 25712, -343, 421, -73, 232, 0, 0, 602, 1, 1, 1, 1
137339378, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12792, 25488, -133, 376, -188, -460, 0, 0, 602, 1, 1, 1, 1
137341747, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12596, 25516, -25, 361, -231, -720, 0, 0, 602, 1, 1, 1, 1
137344030, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12388, 25196, 82, 345, -265, -1056, 0, 0, 602, 1, 1, 1, 1
137346269, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12380, 25196, 193, 335, -288, -1364, 0, 0, 602, 1, 1, 1, 1
137348535, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12248, 25148, 296, 321, -305, -1484, 0, 0, 602, 1, 1, 1, 1
137350924, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12304, 24868, 406, 299, -312, -1704, 0, 0, 602, 1, 1, 1, 1
137353239, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12368, 24888, 516, 284, -320, -1880, 0, 0, 602, 1, 1, 1, 1
137355574, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12288, 24868, 627, 262, -321, -1776, 0, 0, 602, 1, 1, 1, 1
137358748, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12460, 24916, 862, 246, -318, -1604, 0, 0, 602, 1, 1, 1, 1
137361190, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12392, 25012, 994, 249, -313, -1444, 0, 0, 602, 1, 1, 1, 1
137363480, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12380, 25212, 1128, 262, -314, -1324, 0, 0, 602, 1, 1, 1, 1
137365820, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12460, 25132, 1278, 278, -319, -1232, 0, 0, 602, 1, 1, 1, 1
137369016, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12344, 25408, 1586, 321, -325, -936, 0, 0, 595, 1, 1, 1, 1
137371369, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12116, 25444, 1758, 336, -327, -820, 0, 0, 595, 1, 1, 1, 1
137373670, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11912, 25364, 1934, 354, -331, -760, 0, 0, 595, 1, 1, 1, 1
137376019, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11676, 25644, 2115, 362, -337, -816, 0, 0, 595, 1, 1, 1, 1
137378409, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11388, 25468, 2296, 360, -339, -984, 0, 0, 595, 1, 1, 1, 1
137380724, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11060, 25588, 2471, 351, -344, -988, 0, 0, 595, 1, 1, 1, 1
137383036, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10808, 25476, 2652, 326, -343, -1012, 0, 0, 595, 1, 1, 1, 1
137386235, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10136, 25064, 3007, 246, -347, -1352, 0, 0, 595, 1, 1, 1, 1
137388626, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9852, 24828, 3180, 190, -348, -1600, 0, 0, 595, 1, 1, 1, 1
137390937, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9372, 24472, 3350, 121, -350, -1600, 0, 0, 595, 1, 1, 1, 1
137393211, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8908, 24348, 3504, 53, -357, -1424, 0, 0, 595, 1, 1, 1, 1
137396399, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8148, 23780, 3811, -86, -357, -1464, 0, 0, 595, 1, 1, 1, 1
137399472, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7592, 23320, 4105, -189, -361, -1704, 0, 0, 595, 1, 1, 1, 1
137402636, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6872, 22676, 4399, -228, -374, -1752, 0, 0, 595, 1, 1, 1, 1
137404959, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6484, 22292, 4537, -232, -375, -1852, 0, 0, 595, 1, 1, 1, 1
137407272, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5872, 22072, 4673, -233, -376, -1876, 0, 0, 595, 1, 1, 1, 1
137409573, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5376, 21648, 4814, -221, -379, -1980, 0, 0, 595, 1, 1, 1, 1
137412670, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4380, 21316, 5083, -185, -371, -2108, 0, 0, 595, 1, 1, 1, 1
137415787, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4552, 21420, 5338, -134, -337, -1844, 0, 0, 595, 1, 1, 1, 1
137418158, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2956, 20720, 5548, -73, -378, -2508, 0, 0, 595, 1, 1, 1, 1
137420525, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1712, 22356, 5707, 81, -275, -4940, 0, 0, 602, 1, 1, 1, 1
137422841, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1568, 19948, 5824, 111, -202, -4212, 0, 0, 602, 1, 1, 1, 1
137425961, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1196, 20164, 6012, 184, -90, -4648, 0, 0, 602, 1, 1, 1, 1
137428345, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1176, 17584, 6082, 125, -37, -3084, 0, 0, 602, 1, 1, 1, 1
137430645, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1220, 18732, 6155, 166, -2, -3656, 0, 0, 602, 1, 1, 1, 1
137432950, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1144, 18076, 6228, 247, 16, -3272, 0, 0, 602, 1, 1, 1, 1
137436093, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -672, 18420, 6374, 341, 61, -3612, 0, 0, 602, 1, 1, 1, 1
137439217, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -460, 16680, 6498, 348, 100, -2872, 0, 0, 602, 1, 1, 1, 1
137441586, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -300, 17056, 6545, 428, 113, -3156, 0, 0, 602, 1, 1, 1, 1
137443898, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -232, 15444, 6596, 388, 125, -2432, 0, 0, 602, 1, 1, 1, 1
137446184, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, 16176, 6640, 431, 140, -3332, 0, 0, 602, 1, 1, 1, 1
137449331, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 544, 14216, 6706, 421, 181, -3048, 0, 0, 602, 1, 1, 1, 1
137452431, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1352, 12916, 6755, 435, 246, -3604, 0, 0, 602, 1, 1, 1, 1
137454821, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1660, 12596, 6764, 400, 283, -3940, 0, 0, 602, 1, 1, 1, 1
137457138, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2064, 11812, 6754, 382, 326, -4308, 0, 0, 602, 1, 1, 1, 1
137459421, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2472, 10656, 6726, 282, 381, -4164, 0, 0, 602, 1, 1, 1, 1
137462568, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3052, 9588, 6650, 135, 478, -3764, 0, 0, 602, 1, 1, 1, 1
137465688, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3516, 8640, 6572, -4, 556, -2644, 0, 0, 602, 1, 1, 1, 1
137468057, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3872, 8092, 6520, -29, 588, -2320, 0, 0, 602, 1, 1, 1, 1
137470445, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4176, 7580, 6469, -61, 610, -1584, 0, 0, 602, 1, 1, 1, 1
137472762, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4360, 7364, 6411, -59, 626, -1224, 0, 0, 602, 1, 1, 1, 1
137475881, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4840, 6780, 6306, -7, 629, -296, 0, 0, 602, 1, 1, 1, 1
137478264, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988, 6360, 6249, 37, 623, 120, 0, 0, 602, 1, 1, 1, 1
137480565, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5308, 6396, 6194, 91, 612, 424, 0, 0, 602, 1, 1, 1, 1
137482953, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5476, 6244, 6129, 133, 597, 716, 0, 0, 602, 1, 1, 1, 1
137486073, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5816, 5768, 6000, 226, 567, 864, 0, 0, 602, 1, 1, 1, 1
