43102427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2280, 1397, 289, -6352, 11288, 5644, 0, 0, 602, 1, 1, 1
43105548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2212, 1211, 241, -6472, 11520, 5864, 0, 0, 602, 1, 1, 1
43108589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2178, 1072, 185, -6412, 11616, 6500, 0, 0, 602, 1, 1, 1
43111478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2198, 980, 151, -6696, 11388, 7088, 0, 0, 602, 1, 1, 1
43114250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2270, 917, 127, -6868, 11524, 7452, 0, 0, 602, 1, 1, 1
43117638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2406, 833, 116, -6944, 11448, 6972, 0, 0, 602, 1, 1, 1
43120406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2494, 799, 127, -6964, 11340, 7096, 0, 0, 602, 1, 1, 1
43123883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2608, 753, 153, -7564, 11504, 7176, 0, 0, 602, 1, 1, 1
43126631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2666, 692, 177, -7584, 11628, 7204, 0, 0, 595, 1, 1, 1
43130063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2730, 541, 206, -7116, 11316, 6896, 0, 0, 595, 1, 1, 1
43132838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2767, 433, 213, -6640, 11084, 7216, 0, 0, 595, 1, 1, 1
43136154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2831, 304, 231, -7008, 11196, 7792, 0, 0, 595, 1, 1, 1
43138940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2849, 246, 123, -5168, 10732, 7448, 0, 0, 595, 1, 1, 1
43142339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2861, 84, -59, -3764, 11500, 6056, 0, 0, 595, 1, 1, 1
43145085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2837, -106, -168, -4256, 11112, 5428, 0, 0, 595, 1, 1, 1
43148471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2755, -449, -296, -5720, 11028, 5148, 0, 0, 595, 1, 1, 1
43151247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2677, -671, -355, -5836, 11292, 4684, 0, 0, 595, 1, 1, 1
43154633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2571, -890, -435, -5096, 11640, 3088, 0, 0, 595, 1, 1, 1
43157994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2507, -999, -515, -5432, 11912, 3528, 0, 0, 595, 1, 1, 1
43160747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2486, -1045, -576, -5456, 11800, 3316, 0, 0, 595, 1, 1, 1
43164098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2499, -1129, -673, -5256, 11956, 2468, 0, 0, 595, 1, 1, 1
43166853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2536, -1200, -744, -5380, 12132, 2376, 0, 0, 595, 1, 1, 1
43170234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2611, -1288, -857, -5536, 12224, 2692, 0, 0, 595, 1, 1, 1
43172968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2661, -1305, -935, -5352, 12336, 2516, 0, 0, 595, 1, 1, 1
43176395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2736, -1309, -1047, -5584, 12744, 1936, 0, 0, 595, 1, 1, 1
43179161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2778, -1356, -1120, -5788, 12940, 1832, 0, 0, 595, 1, 1, 1
43182554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2839, -1547, -1208, -6400, 13736, 2216, 0, 0, 595, 1, 1, 1
43185335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2889, -1695, -1258, -6884, 14136, 2712, 0, 0, 595, 1, 1, 1
43189370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3005, -1906, -1323, -7404, 14408, 3024, 0, 0, 595, 1, 1, 1
43191710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3049, -2004, -1342, -7364, 14724, 2756, 0, 0, 595, 1, 1, 1
43194646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3141, -2145, -1386, -7464, 15348, 2700, 0, 0, 595, 1, 1, 1
43198051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3276, -2360, -1464, -7944, 15680, 1888, 0, 0, 595, 1, 1, 1
43200818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3333, -2510, -1513, -8052, 15392, 736, 0, 0, 595, 1, 1, 1
43203669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3335, -2686, -1541, -8268, 15088, -1008, 0, 0, 595, 1, 1, 1
43207071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3225, -3013, -1575, -8520, 14660, -3916, 0, 0, 595, 1, 1, 1
43209874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3090, -3200, -1598, -8516, 14672, -5828, 0, 0, 595, 1, 1, 1
43213288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2773, -3394, -1623, -8324, 14508, -7432, 0, 0, 595, 1, 1, 1
43216023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2518, -3483, -1647, -8220, 14604, -8176, 0, 0, 595, 1, 1, 1
43219429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2122, -3553, -1715, -8296, 15576, -8940, 0, 0, 595, 1, 1, 1
43222828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1752, -3621, -1797, -9420, 16644, -9148, 0, 0, 595, 1, 1, 1
43225614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1507, -3695, -1836, -10376, 17184, -9352, 0, 0, 595, 1, 1, 1
43228388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1242, -3808, -1849, -11764, 17952, -9204, 0, 0, 595, 1, 1, 1
43231773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 826, -4025, -1790, -13444, 18840, -8764, 0, 0, 595, 1, 1, 1
43234556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 562, -4195, -1712, -14592, 19220, -7736, 0, 0, 595, 1, 1, 1
43237950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, -4479, -1511, -15864, 19668, -5748, 0, 0, 595, 1, 1, 1
43241243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -99, -4709, -1255, -15952, 19380, -3472, 0, 0, 595, 1, 1, 1
43243995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -216, -4819, -1062, -15776, 19028, -1816, 0, 0, 595, 1, 1, 1
43246878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -273, -4900, -848, -15252, 18496, -224, 0, 0, 595, 1, 1, 1
43249979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -272, -4952, -614, -14632, 17760, 1104, 0, 0, 595, 1, 1, 1
43253245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -239, -4987, -390, -13568, 16996, 1876, 0, 0, 595, 1, 1, 1
43256142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -211, -5014, -283, -13252, 16576, 2304, 0, 0, 595, 1, 1, 1
43259304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -171, -5113, -84, -13000, 15372, 1980, 0, 0, 595, 1, 1, 1
43262330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -164, -5194, 10, -12948, 14916, 1692, 0, 0, 595, 1, 1, 1
43265428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -198, -5441, 195, -12864, 14500, 880, 0, 0, 595, 1, 1, 1
43268505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -242, -5579, 269, -12236, 13964, 156, 0, 0, 595, 1, 1, 1
43271580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -334, -5786, 398, -11468, 13296, -848, 0, 0, 595, 1, 1, 1
43274664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -382, -5866, 438, -11376, 12984, -936, 0, 0, 595, 1, 1, 1
43277756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -567, -6109, 522, -11840, 13392, -2244, 0, 0, 595, 1, 1, 1
43280828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -696, -6282, 621, -11808, 14264, -3644, 0, 0, 595, 1, 1, 1
43283918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1015, -6544, 823, -12684, 14620, -4884, 0, 0, 595, 1, 1, 1
43287620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1275, -6757, 976, -13240, 14720, -5276, 0, 0, 595, 1, 1, 1
43290428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1448, -6860, 1102, -14720, 14608, -4128, 0, 0, 595, 1, 1, 1
43293698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1771, -7117, 1291, -15672, 13096, -4648, 0, 0, 595, 1, 1, 1
43296276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1926, -7345, 1379, -15124, 13704, -5504, 0, 0, 595, 1, 1, 1
43299733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2367, -7813, 1727, -16968, 14916, -6720, 0, 0, 595, 1, 1, 1
43302444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2599, -8021, 1895, -19416, 15108, -4596, 0, 0, 595, 1, 1, 1
43305770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2994, -8437, 2222, -20080, 15140, -4260, 0, 0, 595, 1, 1, 1
43308610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3159, -8627, 2371, -18180, 14752, -6352, 0, 0, 595, 1, 1, 1
43311870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3419, -8800, 2723, -18240, 14820, -5196, 0, 0, 595, 1, 1, 1
43314788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3542, -8835, 2889, -19736, 14872, -2112, 0, 0, 595, 1, 1, 1
43317910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3708, -8791, 3314, -19892, 15768, -520, 0, 0, 595, 1, 1, 1
43320979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3768, -8705, 3511, -18048, 15480, -2012, 0, 0, 595, 1, 1, 1
43324066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3784, -8451, 3892, -17960, 14960, -536, 0, 0, 595, 1, 1, 1
43327146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3754, -8295, 4084, -19500, 14504, 2296, 0, 0, 602, 1, 1, 1
43330219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3657, -7982, 4434, -19460, 13536, 3404, 0, 0, 602, 1, 1, 1
43333300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3590, -7801, 4605, -17952, 12836, 2132, 0, 0, 602, 1, 1, 1
43336389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3433, -7482, 4923, -17404, 11764, 3308, 0, 0, 602, 1, 1, 1
43340111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3255, -7161, 5199, -16212, 11044, 4104, 0, 0, 602, 1, 1, 1
43342558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3156, -7031, 5316, -16912, 10580, 6140, 0, 0, 602, 1, 1, 1
43346198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2971, -6767, 5507, -15780, 9872, 6556, 0, 0, 602, 1, 1, 1
43348757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2887, -6643, 5583, -14172, 9456, 5188, 0, 0, 602, 1, 1, 1
43352285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2756, -6508, 5725, -12948, 8420, 5088, 0, 0, 602, 1, 1, 1
43354918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2693, -6494, 5790, -13140, 7896, 6544, 0, 0, 602, 1, 1, 1
43358322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2586, -6433, 5888, -10892, 6256, 6900, 0, 0, 602, 1, 1, 1
43361087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2539, -6375, 5919, -8860, 5436, 5824, 0, 0, 602, 1, 1, 1
43364373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2477, -6343, 5960, -6276, 4300, 6112, 0, 0, 602, 1, 1, 1
43367247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2451, -6362, 5969, -5592, 4000, 7136, 0, 0, 602, 1, 1, 1
43370461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2415, -6328, 5943, -2820, 3432, 7408, 0, 0, 602, 1, 1, 1
43373414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2401, -6267, 5914, -804, 3160, 6904, 0, 0, 602, 1, 1, 1
43376538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2363, -6198, 5813, 1280, 2580, 7348, 0, 0, 602, 1, 1, 1
43379620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2339, -6179, 5744, 2024, 2184, 8128, 0, 0, 595, 1, 1, 1
43382707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2270, -6019, 5547, 3992, 1832, 8088, 0, 0, 595, 1, 1, 1
43385768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2226, -5876, 5428, 5232, 1720, 7868, 0, 0, 595, 1, 1, 1
43388854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2110, -5614, 5161, 6492, 1564, 8228, 0, 0, 595, 1, 1, 1
43391958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2044, -5515, 5027, 6428, 1456, 8524, 0, 0, 595, 1, 1, 1
43395050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1976, -5349, 4883, 6812, 1312, 8416, 0, 0, 595, 1, 1, 1
43398719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1772, -4997, 4449, 6164, 1684, 8188, 0, 0, 595, 1, 1, 1
43401208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1719, -4864, 4335, 5620, 1924, 8212, 0, 0, 595, 1, 1, 1
43404850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1631, -4698, 4175, 4408, 1976, 7956, 0, 0, 595, 1, 1, 1
43407390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1600, -4663, 4127, 3956, 1952, 7972, 0, 0, 595, 1, 1, 1
43410862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1568, -4577, 4094, 3236, 1712, 7792, 0, 0, 595, 1, 1, 1
43413551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1566, -4524, 4102, 3192, 1468, 7996, 0, 0, 595, 1, 1, 1
43416924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1565, -4502, 4158, 3288, 388, 8012, 0, 0, 595, 1, 1, 1
43419723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1558, -4531, 4181, 3780, 228, 8012, 0, 0, 595, 1, 1, 1
43423028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1616, -4615, 4144, 5844, -204, 6796, 0, 0, 595, 1, 1, 1
43425886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1679, -4674, 4046, 7392, -996, 6176, 0, 0, 595, 1, 1, 1
43429075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1406, -4653, 4079, 6396, -564, 10488, 0, 0, 595, 1, 1, 1
43432053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1245, -4527, 4149, 5248, -716, 12084, 0, 0, 595, 1, 1, 1
43435171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1054, -4255, 4260, 4376, -1208, 11180, 0, 0, 595, 1, 1, 1
43438253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -993, -4188, 4280, 4552, -784, 10044, 0, 0, 595, 1, 1, 1
43441345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1004, -4285, 4208, 5748, 688, 7656, 0, 0, 595, 1, 1, 1
43444400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1036, -4394, 4121, 6856, 1244, 6780, 0, 0, 595, 1, 1, 1
43447492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1127, -4515, 3835, 9764, 1248, 5456, 0, 0, 595, 1, 1, 1
43450575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1177, -4511, 3664, 11224, 1272, 5088, 0, 0, 595, 1, 1, 1
43453663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1288, -4402, 3298, 13532, 976, 4420, 0, 0, 595, 1, 1, 1
43457348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1368, -4102, 2936, 14600, 544, 4692, 0, 0, 595, 1, 1, 1
43459831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1382, -3902, 2780, 14660, 328, 5060, 0, 0, 595, 1, 1, 1
43463412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1386, -3419, 2515, 13624, -24, 5604, 0, 0, 595, 1, 1, 1
43466022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1383, -3176, 2404, 12588, -120, 5912, 0, 0, 595, 1, 1, 1
43469488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1403, -2850, 2233, 10336, 352, 5872, 0, 0, 595, 1, 1, 1
43472182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1423, -2769, 2158, 9452, 828, 5852, 0, 0, 595, 1, 1, 1
43475549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1465, -2662, 2037, 8540, 1736, 6284, 0, 0, 595, 1, 1, 1
43478363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1476, -2602, 1991, 8252, 2032, 6832, 0, 0, 602, 1, 1, 1
43481613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1470, -2453, 1921, 8320, 2180, 7552, 0, 0, 602, 1, 1, 1
43484522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1445, -2345, 1900, 8836, 2128, 7760, 0, 0, 602, 1, 1, 1
43487684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1357, -2042, 1869, 9432, 2056, 8804, 0, 0, 602, 1, 1, 1
43490713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1301, -1862, 1860, 9324, 1992, 9376, 0, 0, 602, 1, 1, 1
43493817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1237, -1704, 1853, 9780, 1828, 9720, 0, 0, 602, 1, 1, 1
43496894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1107, -1454, 1838, 10192, 1860, 10100, 0, 0, 602, 1, 1, 1
43499953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -995, -1305, 1816, 10512, 1684, 10388, 0, 0, 602, 1, 1, 1
43503047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -946, -1266, 1797, 10724, 1556, 10764, 0, 0, 602, 1, 1, 1
43506125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -871, -1263, 1755, 11428, 1536, 10792, 0, 0, 602, 1, 1, 1
43509846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -820, -1301, 1703, 12288, 1800, 10656, 0, 0, 602, 1, 1, 1
43512311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -798, -1317, 1668, 12832, 1776, 10172, 0, 0, 602, 1, 1, 1
43515949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -771, -1322, 1623, 13520, 2004, 10072, 0, 0, 602, 1, 1, 1
43518471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -753, -1300, 1599, 13756, 1984, 10196, 0, 0, 602, 1, 1, 1
43522039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -704, -1195, 1524, 14176, 1992, 10064, 0, 0, 602, 1, 1, 1
43524674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -670, -1124, 1486, 14476, 1824, 9668, 0, 0, 602, 1, 1, 1
43528087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -598, -962, 1399, 14112, 1804, 9316, 0, 0, 602, 1, 1, 1
43530818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -571, -892, 1364, 13632, 1852, 9232, 0, 0, 595, 1, 1, 1
43534154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -536, -810, 1315, 12864, 1764, 8616, 0, 0, 595, 1, 1, 1
43536994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -531, -784, 1309, 12752, 1776, 8164, 0, 0, 595, 1, 1, 1
43540251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -543, -749, 1319, 12432, 1796, 7628, 0, 0, 595, 1, 1, 1
43543172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -553, -732, 1334, 12236, 1768, 7640, 0, 0, 595, 1, 1, 1
43546265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -580, -684, 1352, 12232, 1544, 7288, 0, 0, 595, 1, 1, 1
43549347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -592, -657, 1354, 12520, 1564, 6936, 0, 0, 595, 1, 1, 1
43552443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -639, -624, 1350, 12372, 1980, 6644, 0, 0, 595, 1, 1, 1
43555532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -667, -617, 1338, 12400, 2220, 6768, 0, 0, 595, 1, 1, 1
43558603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -722, -577, 1306, 12928, 2364, 7048, 0, 0, 595, 1, 1, 1
43561684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -744, -532, 1282, 13276, 2404, 6816, 0, 0, 595, 1, 1, 1
43564771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -785, -423, 1228, 13856, 2552, 7064, 0, 0, 595, 1, 1, 1
